DATETIME,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,RSI
2019-04-10 07:00:00,15.172,15.194,15.17,15.175,373,0,13,39.402159272200684
2019-04-10 08:00:00,15.182,15.198,15.164,15.193,346,0,12,44.511159424709966
2019-04-10 09:00:00,15.193,15.234,15.189,15.229,595,0,12,53.03886221712324
2019-04-10 10:00:00,15.229,15.234,15.197,15.208,621,0,13,48.36908899389476
2019-04-10 11:00:00,15.208,15.236,15.193,15.223,644,0,13,51.64406430656805
2019-04-10 12:00:00,15.223,15.248,15.22,15.241,392,0,13,55.30757989915879
2019-04-10 13:00:00,15.24,15.252,15.231,15.237,327,0,12,54.322658800838056
2019-04-10 14:00:00,15.237,15.278,15.231,15.257,490,0,13,58.31939502683725
2019-04-10 15:00:00,15.256,15.262,15.18,15.188,2064,0,12,44.01152799034849
2019-04-10 16:00:00,15.188,15.236,15.163,15.216,1624,0,12,49.43306176661697
2019-04-10 17:00:00,15.216,15.243,15.21,15.237,815,0,11,53.10108669930077
2019-04-10 18:00:00,15.237,15.264,15.226,15.25,587,0,13,55.2644389984385
2019-04-10 19:00:00,15.247,15.285,15.237,15.279,558,0,11,59.727310962164935
2019-04-10 20:00:00,15.279,15.291,15.251,15.262,593,0,11,56.18859795896929
2019-04-10 21:00:00,15.262,15.266,15.216,15.227,861,0,11,49.664476364396215
2019-04-10 22:00:00,15.229,15.252,15.22,15.228,478,0,11,49.843667393591154
2019-04-10 23:00:00,15.228,15.235,15.209,15.209,242,0,13,46.45948073661988
2019-04-11 01:00:00,15.213,15.238,15.205,15.212,190,0,11,47.07055500538726
2019-04-11 02:00:00,15.211,15.243,15.211,15.227,272,0,12,50.1350671321899
2019-04-11 03:00:00,15.227,15.228,15.197,15.219,291,0,13,48.52151943574236
2019-04-11 04:00:00,15.219,15.241,15.205,15.216,579,0,13,47.89895798761288
2019-04-11 05:00:00,15.213,15.216,15.192,15.206,370,0,13,45.78993512195119
2019-04-11 06:00:00,15.206,15.209,15.186,15.205,192,0,13,45.573834767413466
2019-04-11 07:00:00,15.207,15.222,15.194,15.219,182,0,13,49.18921574365128
2019-04-11 08:00:00,15.219,15.237,15.209,15.233,292,0,13,52.581402255708234
2019-04-11 09:00:00,15.233,15.249,15.207,15.208,444,0,12,46.59873793695918
2019-04-11 10:00:00,15.208,15.212,15.168,15.171,732,0,12,39.44544890144085
2019-04-11 11:00:00,15.171,15.176,15.144,15.16,356,0,11,37.59759622674448
2019-04-11 12:00:00,15.16,15.163,15.137,15.162,345,0,13,38.16478588406082
2019-04-11 13:00:00,15.161,15.162,15.133,15.155,441,0,13,36.90059380111731
2019-04-11 14:00:00,15.154,15.155,15.08,15.084,679,0,12,27.09648395499562
2019-04-11 15:00:00,15.08,15.089,14.992,14.998,1434,0,11,20.122492943444076
2019-04-11 16:00:00,14.998,15.106,14.992,15.091,1087,0,12,38.5432414686023
2019-04-11 17:00:00,15.094,15.101,15.051,15.056,1033,0,12,35.24869530520169
2019-04-11 18:00:00,15.056,15.06,15.003,15.016,853,0,11,31.8934415063689
2019-04-11 19:00:00,15.014,15.015,14.944,14.955,751,0,11,27.581655601448844
2019-04-11 20:00:00,14.954,14.967,14.89,14.928,1009,0,11,25.911824991657873
2019-04-11 21:00:00,14.928,14.947,14.923,14.927,362,0,11,25.8494050214447
2019-04-11 22:00:00,14.927,14.956,14.92,14.952,330,0,12,30.365613688206988
2019-04-11 23:00:00,14.952,14.962,14.93,14.947,248,0,11,29.972429552171707
2019-04-12 01:00:00,14.944,14.971,14.932,14.96,265,0,12,32.42247552766451
2019-04-12 02:00:00,14.96,14.968,14.951,14.965,455,0,13,33.387793364319904
2019-04-12 03:00:00,14.964,14.99,14.951,14.982,429,0,13,36.69868078500034
2019-04-12 04:00:00,14.981,14.984,14.957,14.968,710,0,12,35.14925590127877
2019-04-12 05:00:00,14.968,14.984,14.959,14.974,503,0,12,36.3887988186335
2019-04-12 06:00:00,14.974,14.975,14.94,14.959,404,0,12,34.607871537565195
2019-04-12 07:00:00,14.959,14.978,14.949,14.976,369,0,13,38.29382172678403
2019-04-12 08:00:00,14.971,14.988,14.96,14.986,312,0,12,40.42123207926972
2019-04-12 09:00:00,14.986,15.008,14.97,14.983,680,0,11,39.97595797697896
2019-04-12 10:00:00,14.989,14.989,14.951,14.966,491,0,12,37.457856861525855
2019-04-12 11:00:00,14.976,15.036,14.973,15.03,910,0,12,50.180780971336446
2019-04-12 12:00:00,15.026,15.061,15.011,15.056,652,0,12,54.2523433068516
2019-04-12 13:00:00,15.059,15.084,15.046,15.08,495,0,12,57.6897604190122
2019-04-12 14:00:00,15.083,15.083,15.038,15.044,471,0,12,51.44542679988251
2019-04-12 15:00:00,15.044,15.077,14.996,15.017,949,0,12,47.309422720820166
2019-04-12 16:00:00,15.017,15.064,15.006,15.064,730,0,12,54.21052722519414
2019-04-12 17:00:00,15.063,15.11,15.036,15.052,813,0,11,52.32613050859194
2019-04-12 18:00:00,15.052,15.052,14.997,15.002,508,0,13,45.2656970836199
2019-04-12 19:00:00,15.002,15.026,14.981,15.024,455,0,12,48.55492456736575
2019-04-12 20:00:00,15.027,15.027,14.986,14.994,417,0,11,44.61741200726117
2019-04-12 21:00:00,14.996,14.999,14.974,14.977,357,0,12,42.51349858415694
2019-04-12 22:00:00,14.977,14.992,14.966,14.984,369,0,12,43.69093006879338
2019-04-12 23:00:00,14.985,15.001,14.952,14.952,253,0,13,39.688940994024385
2019-04-15 01:00:00,14.979,14.992,14.969,14.98,271,0,13,44.48096773334061
2019-04-15 02:00:00,14.981,14.981,14.953,14.962,336,0,12,42.161757384116434
2019-04-15 03:00:00,14.962,14.974,14.946,14.969,401,0,12,43.39773315102375
2019-04-15 04:00:00,14.969,14.975,14.911,14.942,1075,0,11,39.859569784154935
2019-04-15 05:00:00,14.942,14.957,14.927,14.953,888,0,12,41.93652653661584
2019-04-15 06:00:00,14.953,14.965,14.944,14.965,477,0,12,44.200465646449416
2019-04-15 07:00:00,14.965,14.969,14.948,14.961,223,0,13,43.59034535651786
2019-04-15 08:00:00,14.96,14.96,14.93,14.93,324,0,12,39.08725946322666
2019-04-15 09:00:00,14.929,14.94,14.919,14.925,492,0,13,38.39825130916258
2019-04-15 10:00:00,14.919,14.96,14.914,14.941,678,0,13,41.92606051584013
2019-04-15 11:00:00,14.939,14.947,14.905,14.927,573,0,12,39.779401664633724
2019-04-15 12:00:00,14.927,14.949,14.914,14.921,472,0,12,38.86106572874808
2019-04-15 13:00:00,14.921,14.94,14.911,14.932,475,0,13,41.52626852333969
2019-04-15 14:00:00,14.932,14.943,14.913,14.915,407,0,13,38.71723061121769
2019-04-15 15:00:00,14.917,14.944,14.859,14.88,918,0,12,33.66769051155378
2019-04-15 16:00:00,14.879,14.898,14.846,14.864,852,0,12,31.636403604367075
2019-04-15 17:00:00,14.874,14.926,14.865,14.921,1087,0,11,44.486253084654884
2019-04-15 18:00:00,14.922,15.003,14.919,14.989,727,0,12,55.28443424477521
2019-04-15 19:00:00,14.989,15.024,14.986,15.019,583,0,11,59.06727254375967
2019-04-15 20:00:00,15.019,15.032,14.978,14.988,569,0,11,53.985007223364846
2019-04-15 21:00:00,14.988,14.994,14.977,14.984,392,0,12,53.34717736967206
2019-04-15 22:00:00,14.984,14.995,14.971,14.989,301,0,11,54.07756148015164
2019-04-15 23:00:00,14.99,14.995,14.975,14.975,185,0,12,51.63974935948241
2019-04-16 01:00:00,14.997,14.999,14.974,14.995,138,0,12,54.77618899284017
2019-04-16 02:00:00,14.996,15.016,14.99,15.013,313,0,14,57.450836819058104
2019-04-16 03:00:00,15.013,15.014,14.975,14.999,429,0,13,54.73916081711475
2019-04-16 04:00:00,14.999,14.999,14.946,14.95,621,0,13,46.47152899441103
2019-04-16 05:00:00,14.948,14.963,14.932,14.945,376,0,13,45.71281247020004
2019-04-16 06:00:00,14.945,14.957,14.926,14.95,329,0,13,46.65081721567764
2019-04-16 07:00:00,14.95,14.965,14.939,14.955,254,0,13,47.625387574740316
2019-04-16 08:00:00,14.955,14.961,14.927,14.946,405,0,13,45.9965858786855
2019-04-16 09:00:00,14.946,15.006,14.941,14.994,630,0,12,54.862962116891175
2019-04-16 10:00:00,14.996,15.011,14.948,14.961,742,0,12,48.91675582678498
2019-04-16 11:00:00,14.961,14.97,14.936,14.947,509,0,13,46.608800362270905
2019-04-16 12:00:00,14.947,14.953,14.925,14.952,938,0,11,47.5604032963969
2019-04-16 13:00:00,14.952,14.961,14.936,14.952,454,0,13,47.5604032963969
2019-04-16 14:00:00,14.952,14.963,14.923,14.95,508,0,13,47.1703850967075
2019-04-16 15:00:00,14.952,14.969,14.887,14.905,1529,0,12,39.35115444841469
2019-04-16 16:00:00,14.905,14.973,14.876,14.955,1989,0,11,49.38979439359255
2019-04-16 17:00:00,14.954,14.991,14.934,14.991,1130,0,11,55.14640409328286
2019-04-16 18:00:00,14.992,15.002,14.941,14.976,541,0,12,52.46846623970553
2019-04-16 19:00:00,14.977,14.981,14.947,14.955,659,0,12,48.88908526099495
2019-04-16 20:00:00,14.955,14.987,14.955,14.98,719,0,12,52.99977667266642
2019-04-16 21:00:00,14.98,15.008,14.969,14.991,468,0,12,54.725197922126675
2019-04-16 22:00:00,14.991,15.011,14.983,14.994,396,0,13,55.20815377897118
2019-04-16 23:00:00,14.996,15.007,14.98,14.98,261,0,12,52.39906246038073
2019-04-17 01:00:00,14.98,15.006,14.98,14.995,298,0,13,55.03872930191098
2019-04-17 02:00:00,14.995,15.003,14.981,15.001,257,0,14,56.08770262585335
2019-04-17 03:00:00,15.0,15.007,14.974,15.005,518,0,13,56.81112376542311
2019-04-17 04:00:00,15.005,15.005,14.973,15.004,508,0,12,56.56025816596092
2019-04-17 05:00:00,15.005,15.037,14.999,15.012,566,0,12,58.15229830568307
2019-04-17 06:00:00,15.012,15.013,14.99,15.007,225,0,12,56.75233952821341
2019-04-17 07:00:00,15.004,15.026,15.0,15.023,144,0,11,60.06542114433159
2019-04-17 08:00:00,15.022,15.051,15.016,15.045,292,0,11,64.13397563174009
2019-04-17 09:00:00,15.045,15.068,15.025,15.039,722,0,12,62.270654492189145
2019-04-17 10:00:00,15.035,15.088,15.015,15.079,789,0,12,68.78233878198229
2019-04-17 11:00:00,15.079,15.093,15.015,15.023,601,0,12,54.579988401254695
2019-04-17 12:00:00,15.022,15.031,14.982,14.995,790,0,13,49.11881628927461
2019-04-17 13:00:00,14.995,15.02,14.992,15.01,455,0,14,51.89567909762788
2019-04-17 14:00:00,15.005,15.01,14.971,14.973,433,0,13,45.324736756247354
2019-04-17 15:00:00,14.972,15.094,14.972,15.084,866,0,11,61.19774807771694
2019-04-17 16:00:00,15.087,15.094,14.986,15.013,1207,0,11,50.99893556062219
2019-04-17 17:00:00,15.013,15.014,14.956,14.977,1501,0,11,46.74511438317193
2019-04-17 18:00:00,14.977,14.988,14.952,14.953,821,0,11,44.103986741067146
2019-04-17 19:00:00,14.952,14.964,14.922,14.957,459,0,11,44.66514501778536
2019-04-17 20:00:00,14.959,14.989,14.951,14.982,410,0,11,48.16758486794802
2019-04-17 21:00:00,14.983,14.983,14.956,14.968,212,0,12,46.39653744488021
2019-04-17 22:00:00,14.968,14.984,14.955,14.982,238,0,12,48.438218580058766
2019-04-17 23:00:00,14.982,14.986,14.963,14.964,195,0,13,46.01165285413517
2019-04-18 01:00:00,14.964,14.988,14.964,14.984,218,0,13,49.06490844834983
2019-04-18 02:00:00,14.983,14.988,14.964,14.982,256,0,13,48.767891118972415
2019-04-18 03:00:00,14.982,14.987,14.961,14.977,245,0,13,47.98581617182956
2019-04-18 04:00:00,14.977,14.981,14.942,14.946,464,0,12,43.344658171466364
2019-04-18 05:00:00,14.945,14.951,14.928,14.937,422,0,13,42.07239714392355
2019-04-18 06:00:00,14.937,14.949,14.928,14.948,326,0,14,44.22715417112968
2019-04-18 07:00:00,14.948,14.948,14.923,14.938,178,0,14,42.67312490331256
2019-04-18 08:00:00,14.938,14.949,14.925,14.944,265,0,14,43.94579067321051
2019-04-18 09:00:00,14.944,14.961,14.933,14.951,392,0,12,45.46685680974583
2019-04-18 10:00:00,14.951,15.016,14.946,15.006,885,0,12,55.65001855669015
2019-04-18 11:00:00,15.006,15.01,14.981,15.003,867,0,13,55.04621891183987
2019-04-18 12:00:00,15.003,15.025,14.997,15.001,642,0,13,54.62073951018941
2019-04-18 13:00:00,15.001,15.001,14.93,14.956,668,0,12,46.00448662307627
2019-04-18 14:00:00,14.954,14.993,14.938,14.988,428,0,12,51.824323727256136
2019-04-18 15:00:00,14.985,15.008,14.952,14.96,1595,0,12,47.04606966139542
2019-04-18 16:00:00,14.959,15.015,14.934,15.002,1376,0,11,53.91062424782517
2019-04-18 17:00:00,15.004,15.006,14.954,15.001,715,0,13,53.732023713523894
2019-04-18 18:00:00,15.003,15.006,14.971,14.99,540,0,12,51.702935343176634
2019-04-18 19:00:00,14.989,14.993,14.964,14.98,643,0,12,49.859582800130184
2019-04-18 20:00:00,14.98,14.992,14.964,14.987,259,0,12,51.171920392927326
2019-04-18 21:00:00,14.987,14.988,14.971,14.982,316,0,11,50.16199549532442
2019-04-18 22:00:00,14.982,14.997,14.97,14.997,245,0,11,53.14929930031974
2019-04-18 23:00:00,14.997,15.002,14.982,14.983,204,0,12,50.129135996552755
2019-04-22 01:00:00,14.998,15.021,14.99,15.018,233,0,13,56.746418145767294
2019-04-22 02:00:00,15.018,15.026,15.004,15.02,209,0,12,57.09674196611809
2019-04-22 03:00:00,15.021,15.041,15.01,15.025,275,0,12,58.01231751750496
2019-04-22 04:00:00,15.025,15.056,15.002,15.055,607,0,12,63.1004758092059
2019-04-22 05:00:00,15.055,15.068,15.048,15.055,438,0,12,63.10047580920589
2019-04-22 06:00:00,15.055,15.076,15.032,15.04,547,0,13,58.95745772782086
2019-04-22 07:00:00,15.04,15.055,15.035,15.05,323,0,13,60.80505648673279
2019-04-22 08:00:00,15.048,15.059,15.03,15.044,250,0,13,59.08637004298076
2019-04-22 09:00:00,15.044,15.059,15.02,15.024,378,0,12,53.643391624504645
2019-04-22 10:00:00,15.024,15.043,15.006,15.033,332,0,12,55.62441932600367
2019-04-22 11:00:00,15.033,15.035,15.009,15.031,448,0,12,55.06130373143723
2019-04-22 12:00:00,15.033,15.044,15.016,15.036,223,0,13,56.2536397976804
2019-04-22 13:00:00,15.035,15.056,15.021,15.056,236,0,12,60.740732842801926
2019-04-22 14:00:00,15.056,15.056,15.018,15.037,255,0,12,54.97208955398102
2019-04-22 15:00:00,15.037,15.051,14.99,15.01,531,0,13,47.996259432010376
2019-04-22 16:00:00,15.012,15.041,15.001,15.01,754,0,11,47.99625943201037
2019-04-22 17:00:00,15.008,15.038,14.985,15.006,611,0,12,46.97211926535482
2019-04-22 18:00:00,15.006,15.008,14.982,14.994,361,0,12,43.942795921927456
2019-04-22 19:00:00,14.994,15.009,14.981,14.993,344,0,11,43.68993002420506
2019-04-22 20:00:00,14.993,15.024,14.99,15.001,474,0,11,46.349731059106425
2019-04-22 21:00:00,15.001,15.022,14.994,15.016,341,0,12,51.02123647000351
2019-04-22 22:00:00,15.016,15.018,14.988,15.01,261,0,12,49.17669278226484
2019-04-22 23:00:00,15.01,15.012,14.988,14.988,192,0,12,43.033418233559054
2019-04-23 01:00:00,14.986,15.019,14.986,15.014,188,0,14,50.84817716643264
2019-04-23 02:00:00,15.014,15.018,14.988,15.004,253,0,13,48.11428847853268
2019-04-23 03:00:00,15.004,15.023,14.979,15.023,465,0,12,53.25666015907953
2019-04-23 04:00:00,15.023,15.032,15.008,15.013,514,0,12,50.42406429313361
2019-04-23 05:00:00,15.013,15.016,14.993,15.008,288,0,11,49.020151830416424
2019-04-23 06:00:00,15.008,15.02,15.005,15.018,214,0,12,51.90433472568737
2019-04-23 07:00:00,15.018,15.02,14.997,15.007,196,0,13,48.64422008261933
2019-04-23 08:00:00,15.007,15.012,14.967,14.972,356,0,13,40.02903835284013
2019-04-23 09:00:00,14.971,14.971,14.902,14.945,495,0,12,34.89481763962499
2019-04-23 10:00:00,14.945,14.97,14.935,14.951,586,0,12,36.8337239372278
2019-04-23 11:00:00,14.951,14.975,14.947,14.967,382,0,12,41.8104071365707
2019-04-23 12:00:00,14.968,14.979,14.955,14.974,286,0,12,43.893139338229744
2019-04-23 13:00:00,14.974,14.975,14.953,14.969,360,0,12,42.71703497471398
2019-04-23 14:00:00,14.969,14.969,14.934,14.95,482,0,12,38.49587603755399
2019-04-23 15:00:00,14.947,14.948,14.765,14.774,1169,0,11,19.385896004588272
2019-04-23 16:00:00,14.774,14.832,14.747,14.825,1482,0,12,30.198988843072545
2019-04-23 17:00:00,14.821,14.824,14.751,14.786,854,0,11,27.194945418454196
2019-04-23 18:00:00,14.786,14.813,14.757,14.804,657,0,12,30.625062851437157
2019-04-23 19:00:00,14.804,14.838,14.783,14.833,574,0,13,35.86752868436354
2019-04-23 20:00:00,14.833,14.848,14.806,14.815,610,0,11,34.14291134963671
2019-04-23 21:00:00,14.815,14.82,14.798,14.813,265,0,12,33.94759326498708
2019-04-23 22:00:00,14.813,14.83,14.799,14.828,243,0,12,36.864749960273876
2019-04-23 23:00:00,14.831,14.839,14.813,14.816,231,0,12,35.51348931911739
2019-04-24 01:00:00,14.819,14.835,14.81,14.823,216,0,14,36.96497005184703
2019-04-24 02:00:00,14.823,14.831,14.809,14.809,295,0,13,35.25579108358682
2019-04-24 03:00:00,14.821,14.829,14.801,14.806,353,0,14,34.883574206853126
2019-04-24 04:00:00,14.806,14.822,14.79,14.814,734,0,11,36.79976053043
2019-04-24 05:00:00,14.814,14.816,14.798,14.801,574,0,12,34.99748152594093
2019-04-24 06:00:00,14.8,14.813,14.783,14.812,369,0,13,37.77450412068712
2019-04-24 07:00:00,14.811,14.817,14.792,14.812,282,0,13,37.774504120687126
2019-04-24 08:00:00,14.812,14.825,14.789,14.801,534,0,12,35.99124103823679
2019-04-24 09:00:00,14.801,14.816,14.786,14.798,542,0,12,35.499035547692756
2019-04-24 10:00:00,14.798,14.841,14.784,14.838,586,0,12,46.08606421060072
2019-04-24 11:00:00,14.838,14.864,14.823,14.858,869,0,11,50.46413073705249
2019-04-24 12:00:00,14.856,14.858,14.833,14.845,511,0,11,47.749870067578904
2019-04-24 13:00:00,14.846,14.85,14.807,14.81,592,0,13,41.3079956397294
2019-04-24 14:00:00,14.81,14.885,14.799,14.885,549,0,12,55.242310561950184
2019-04-24 15:00:00,14.884,14.885,14.82,14.838,1277,0,12,47.6134813063154
2019-04-24 16:00:00,14.839,14.867,14.811,14.855,1341,0,12,50.28763422309829
2019-04-24 17:00:00,14.855,14.934,14.845,14.917,1146,0,12,58.58996047859289
2019-04-24 18:00:00,14.918,14.984,14.913,14.973,637,0,12,64.37689027575269
2019-04-24 19:00:00,14.973,14.979,14.935,14.947,515,0,12,60.17243117638191
2019-04-24 20:00:00,14.947,14.963,14.935,14.96,599,0,12,61.52546365108334
2019-04-24 21:00:00,14.96,14.962,14.922,14.93,497,0,12,56.73540156532456
2019-04-24 22:00:00,14.93,14.947,14.915,14.939,362,0,12,57.79694096232628
2019-04-24 23:00:00,14.937,14.938,14.92,14.922,192,0,12,55.049382230688806
2019-04-25 01:00:00,14.922,14.946,14.916,14.933,276,0,12,56.490677302203665
2019-04-25 02:00:00,14.932,14.935,14.908,14.914,232,0,12,53.31102336529611
2019-04-25 03:00:00,14.924,14.925,14.889,14.913,417,0,12,53.14148505800325
2019-04-25 04:00:00,14.913,14.926,14.895,14.914,524,0,12,53.30141846753814
2019-04-25 05:00:00,14.914,14.934,14.906,14.931,385,0,12,56.047823975024066
2019-04-25 06:00:00,14.931,14.931,14.907,14.916,336,0,13,53.08141850454358
2019-04-25 07:00:00,14.929,14.929,14.884,14.901,256,0,13,50.219053809943325
2019-04-25 08:00:00,14.901,14.917,14.878,14.913,420,0,12,52.429086064043595
2019-04-25 09:00:00,14.912,14.924,14.898,14.916,800,0,12,52.990963391409316
2019-04-25 10:00:00,14.915,14.953,14.907,14.942,888,0,11,57.65864807056268
2019-04-25 11:00:00,14.942,14.947,14.897,14.916,754,0,12,52.08873226860399
2019-04-25 12:00:00,14.918,14.926,14.858,14.87,568,0,12,43.99172807456228
2019-04-25 13:00:00,14.87,14.89,14.858,14.863,606,0,13,42.89890053725719
2019-04-25 14:00:00,14.863,14.873,14.848,14.865,603,0,11,43.332046999676905
2019-04-25 15:00:00,14.865,14.942,14.854,14.939,1249,0,11,56.48482391168002
2019-04-25 16:00:00,14.937,15.014,14.912,14.989,1421,0,11,62.77221027910901
2019-04-25 17:00:00,14.989,15.003,14.966,14.975,1090,0,12,60.15150249667954
2019-04-25 18:00:00,14.978,14.992,14.938,14.943,780,0,11,54.54592788579692
2019-04-25 19:00:00,14.94,14.948,14.911,14.934,473,0,11,53.048573556602044
2019-04-25 20:00:00,14.934,14.935,14.905,14.924,563,0,11,51.36146952380337
2019-04-25 21:00:00,14.924,14.928,14.904,14.924,333,0,12,51.36146952380337
2019-04-25 22:00:00,14.924,14.943,14.914,14.939,304,0,12,53.91136637023347
2019-04-25 23:00:00,14.94,14.945,14.924,14.926,222,0,13,51.396513384883406
2019-04-26 01:00:00,14.925,14.946,14.919,14.946,172,0,14,54.88341585825698
2019-04-26 02:00:00,14.944,14.959,14.935,14.949,226,0,11,55.40028476122531
2019-04-26 03:00:00,14.949,14.962,14.936,14.951,635,0,11,55.764126255905545
2019-04-26 04:00:00,14.951,14.983,14.948,14.979,830,0,12,60.60907353683702
2019-04-26 05:00:00,14.981,15.002,14.961,14.989,710,0,12,62.20134617052523
2019-04-26 06:00:00,14.989,14.99,14.964,14.975,420,0,13,58.62827962131297
2019-04-26 07:00:00,14.975,14.986,14.966,14.985,235,0,13,60.379025535995176
2019-04-26 08:00:00,14.985,14.997,14.973,14.988,389,0,13,60.913409318661124
2019-04-26 09:00:00,14.987,15.025,14.982,15.022,767,0,11,66.43819868279694
2019-04-26 10:00:00,15.022,15.051,15.007,15.029,543,0,12,67.45804647699548
2019-04-26 11:00:00,15.029,15.044,15.016,15.035,432,0,11,68.3459330911476
2019-04-26 12:00:00,15.035,15.039,15.012,15.014,392,0,12,61.97260377852503
2019-04-26 13:00:00,15.017,15.025,15.0,15.015,317,0,12,62.15358927314566
2019-04-26 14:00:00,15.013,15.013,14.976,14.996,315,0,12,56.6379831680871
2019-04-26 15:00:00,14.995,15.057,14.885,15.038,2340,0,11,64.20075891751122
2019-04-26 16:00:00,15.039,15.052,14.977,15.025,2182,0,11,60.673406335723115
2019-04-26 17:00:00,15.029,15.079,15.01,15.031,1462,0,11,61.71881633495908
2019-04-26 18:00:00,15.032,15.066,15.027,15.054,871,0,12,65.50434063611111
2019-04-26 19:00:00,15.054,15.074,15.045,15.069,490,0,12,67.74456583984413
2019-04-26 20:00:00,15.069,15.077,15.026,15.043,359,0,11,60.420107784401225
2019-04-26 21:00:00,15.041,15.053,15.03,15.052,278,0,11,61.95355543871166
2019-04-26 22:00:00,15.052,15.054,15.034,15.045,247,0,12,60.00626314812839
2019-04-26 23:00:00,15.045,15.074,15.039,15.06,234,0,12,62.71099146601146
2019-04-29 01:00:00,15.059,15.068,15.039,15.056,309,0,12,61.516247314671745
2019-04-29 02:00:00,15.057,15.065,15.041,15.052,283,0,11,60.27948717844382
2019-04-29 03:00:00,15.052,15.062,15.025,15.034,253,0,11,54.927863707449674
2019-04-29 04:00:00,15.034,15.048,15.022,15.037,254,0,12,55.63481858562129
2019-04-29 05:00:00,15.037,15.059,15.035,15.057,247,0,12,60.1251281015561
2019-04-29 06:00:00,15.057,15.058,15.033,15.055,185,0,13,59.47684216310686
2019-04-29 07:00:00,15.054,15.057,15.035,15.05,152,0,13,57.798983105421264
2019-04-29 08:00:00,15.05,15.057,15.029,15.04,242,0,12,54.488243231014124
2019-04-29 09:00:00,15.042,15.044,15.008,15.015,463,0,12,47.20801065649616
